name,color,width,height,density@64,count,radius_mean,radius_std,area_mean,area_std
05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,gray,256,256,1.625,26,5.387940259499771,0.9945705428872399,94.3076923076923,33.880751547800514
06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,gray,256,256,1.1875,19,8.378001598773432,2.0271452604607187,233.42105263157896,98.57794980808664
06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,gray,360,360,0.9481481481481482,30,18.46739947977263,8.424694245537468,1294.4,864.2021985623504
072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,gray,256,256,0.4375,7,7.023165877486506,1.9808679238578843,167.28571428571428,73.66665127589337
07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,gray,256,256,0.3125,5,5.390278348128929,0.8594793054491008,93.6,27.7459907013608
077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,gray,256,256,0.375,6,7.222062387740262,0.6848718006367883,165.33333333333334,29.403325586667158
07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,gray,696,520,2.885941644562334,255,11.314782703224445,2.8114053375134773,427.03137254901964,203.8098282090113
08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,gray,360,360,0.7901234567901234,25,17.12680451944798,9.620461307832489,1212.28,979.7358631794592
08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,gray,1024,1024,0.3828125,98,8.279226455510294,3.35741526907166,250.75510204081633,170.65629984870412
08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,gray,256,256,0.4375,7,6.854396830309248,1.1639905290419352,151.85714285714286,49.22086831366367
091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,gray,1024,1024,0.171875,44,9.143376360071095,3.6093520390312164,303.5681818181818,195.33228073386695
094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,gray,256,256,4.0625,65,4.301331865199825,1.1497410499363196,62.276923076923076,32.2755004452926
0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,gray,256,256,1.6875,27,9.968334513290587,2.706485761634226,335.18518518518516,164.48123545729555
0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,gray,256,256,0.5625,9,7.8305462960085,2.4396790744362216,211.33333333333334,106.15292951418931
0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e,gray,696,520,0.07922192749778957,7,11.009937259712101,4.381941828132623,441.14285714285717,294.43040825655635
0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,gray,256,256,0.3125,5,7.744103423103233,0.4352363277774718,189.0,21.203773249117717
0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,gray,256,256,3.3125,53,4.61991410421875,1.1019776133506116,70.86792452830188,32.046568553743406
0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,color,320,256,1.45,29,9.963801199574037,3.4353805801596478,348.9655172413793,216.13269914227595
0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,gray,256,256,3.5625,57,9.666035645923357,2.8874847752086787,319.719298245614,166.36661633599
0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,color,320,256,3.65,73,9.687654866065184,2.7817550920291927,319.1506849315069,162.71133117902826
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,gray,256,256,1.75,28,7.411139124836001,2.7090042916021204,195.60714285714286,129.4519600043954
0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,gray,360,360,0.6004938271604938,19,22.378957961759678,10.093407764820775,1893.421052631579,1261.0744089148525
0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,color,320,256,1.05,21,19.737656666586982,8.40388104779909,1445.7619047619048,972.5444244847489
0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,gray,256,256,2.0,32,10.469223001945306,3.1497193521888134,375.5,190.90557220783265
0e21d7b3eea8cdbbed60d51d72f4f8c1974c5d76a8a3893a7d5835c85284132e,color,320,256,1.45,29,9.18486881539672,2.830884853730952,290.2068965517241,167.80456187756138
0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3,color,320,256,3.1,62,10.624772838402647,2.9770118520454303,382.48387096774195,196.39498892624067
0e5edb072788c7b1da8829b02a49ba25668b09f7201cf2b70b111fc3b853d14f,gray,256,256,1.75,28,8.745677038331603,1.8647047580397031,251.21428571428572,100.55785724179502
0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1,gray,696,520,2.885941644562334,255,11.888052642485434,3.00292871167216,472.3176470588235,217.90358787810248
1023509cf8d4c155467800f89508690be9513431992f470594281cd37dbd020d,gray,360,360,0.7269135802469135,23,23.074973323386406,7.649095970480193,1856.5652173913043,1055.9304088600666
10328b822b836e67b547b4144e0b7eb43747c114ce4cacd8b540648892945b00,gray,256,256,1.4375,23,7.106731009167682,2.1163523599620957,172.7391304347826,88.47658368242651
10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28,gray,696,520,0.7582670203359858,67,13.770977169730143,3.081217682765352,625.5970149253732,266.00034001221076
11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69,gray,256,256,0.75,12,6.7382001468016774,0.8357874314646075,144.83333333333334,34.8157850534623
12f89395ad5d21491ab9cec137e247652451d283064773507d7dc362243c5b8e,gray,256,256,4.875,78,4.83726512613814,1.3234152802291281,79.01282051282051,42.95181963541737
136000dc18fa6def2d6c98d4d0b2084d13c22eaffe82e26c665bcaa2a9e51261,color,320,256,1.7,34,8.995222022378854,2.723412231762278,277.5,150.68105193342893
139946af9e2c7ef4f0298e622b831dbef5e5c0cd088eb5bc3382f8df9355443d,gray,256,256,0.625,10,6.401242276023498,0.6359107858357902,130.0,26.336286754210434
13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057,gray,256,256,1.0625,17,6.651412594554076,2.37875307336735,156.76470588235293,115.75965436133036
13f2bec0a24c70345372febb14c4352877b1b6c1b01896246048e83c345c0914,color,320,256,0.85,17,27.682858646995243,11.90630060896043,2852.8823529411766,1965.426188847149
1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b,gray,640,512,0.3125,25,19.18478529340306,6.515303129102242,1289.64,809.7155984665233
14cc1424c59808274e123db51292e9dbb5b037ef3e7c767a8c45c9ac733b91bf,gray,360,360,0.6637037037037037,21,22.591417515148414,7.5893869912874115,1784.3333333333333,813.1114451428059
15039b3acccc4257a1a442646a89b6e596b5eb4531637e6d8fa1c43203722c99,color,320,256,1.65,33,8.832026347229593,3.7386123033594987,288.969696969697,223.0729578776231
150b0ffa318c87b31d78af0e87d60390dbcd84b5f228a8c1fb3225cbe5df3e3f,gray,696,520,2.240848806366048,198,11.647664857839844,2.121884705667162,440.35858585858585,148.01292498169397
1609b1b8480ee52652a644403b3f7d5511410a016750aa3b9a4c8ddb3e893e8e,gray,360,360,0.6004938271604938,19,20.139210333772027,8.031540921257621,1476.842105263158,860.1318297464269
1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945,color,320,256,1.6,32,10.851397189401784,5.190271349001167,454.5625,554.327122368868
16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368,gray,256,256,0.6875,11,7.672898488908135,3.106455551841562,215.27272727272728,135.89641169193467
1740b0a67ca337ea31648b57c81bcfbb841c7bb5cad185199a9f4da596d531b9,gray,256,256,0.5625,9,7.601721815333523,1.0150954910847627,184.77777777777777,50.65740656119471
175dbb364bfefc9537931144861c9b6e08934df3992782c669c6fe4234319dfc,gray,696,520,2.0258178603006187,179,13.545879247187747,2.80096516087525,601.1005586592179,214.44388504242812
1815cf307859b3e13669041d181aa3b3dbbac1a95aef4c42164b223110c09168,gray,256,256,0.5625,9,5.598985793052669,1.3901169296020632,104.55555555555556,44.073451598467635
193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066,gray,696,520,1.7768346595932802,157,11.663313333994923,2.2619169646058284,443.4331210191083,148.20915131519828
19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,gray,347,260,3.178009310574152,70,8.162140199548503,3.532629909796137,248.5,202.8141126394174
1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,gray,1024,1024,0.1796875,46,8.41338982633357,2.648388128946715,244.41304347826087,149.32712501300722
1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,gray,360,360,0.6320987654320988,20,21.14648778606594,8.468702101046551,1630.15,1001.1573939695995
1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,gray,256,256,0.5,8,5.186421693386868,1.7037585252386838,93.625,57.76230929421018
1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88,gray,256,256,0.6875,11,7.086130342174201,1.5286678044702715,165.0909090909091,72.66793033500785
1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,gray,1024,1024,0.375,96,8.635764903016153,4.130014894040114,287.875,223.27329339100694
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,gray,696,520,0.8601237842617153,76,15.280446481430829,2.879139387486109,759.578947368421,260.72011930309156
1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,gray,256,256,2.4375,39,6.739662154055583,0.9461096051246526,145.51282051282053,41.19987042229548
1bd0f2b3000b7c7723f25335fabfcdddcdf4595dd7de1b142d52bb7a186885f0,gray,360,360,0.7269135802469135,23,22.961943297542067,8.064788951168184,1860.7391304347825,1080.481221992083
1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,gray,256,256,0.75,12,7.809873441464586,1.8323551743941782,202.16666666666666,86.3257718696386
1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,gray,256,256,4.125,66,4.946954088440815,1.751077747794196,86.51515151515152,62.69218752358379
1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,gray,696,520,1.5391688770999117,136,14.15308113892365,2.260051880281198,645.3382352941177,184.3921739992778
1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,color,320,256,0.85,17,10.090707971678505,4.036001054935711,371.05882352941177,232.90050149927959
1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,gray,256,256,1.6875,27,6.263453626314983,0.8974735650124925,125.77777777777777,36.24130376746168
1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,gray,256,256,0.4375,7,6.643315367993738,2.6927070244678912,161.42857142857142,119.84258382544655
1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,gray,256,256,0.5625,9,7.001266803948394,1.4329396323163353,160.44444444444446,57.13747770093366
1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,color,320,256,0.5,10,20.75396765338828,8.512173325388131,1580.8,1157.235481654447
1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,gray,256,256,0.375,6,7.067058581281927,0.8491210512344552,159.16666666666666,35.12556840188576
1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,gray,256,256,0.875,14,6.5628071959263945,1.5645687691433745,143.0,61.91238048357418
1ec74a26e772966df764e063f1391109a60d803cff9d15680093641ed691bf72,color,320,256,1.3,26,8.878839517074299,3.418865803967424,284.38461538461536,201.54348202789637
1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0,gray,256,256,0.625,10,7.4738553214441925,1.9718651756187162,187.7,94.48285558766733
1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca,gray,360,360,0.8533333333333334,27,20.55860875070508,8.06556248157678,1532.1851851851852,1050.561085961248
1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8,gray,696,520,1.652343059239611,146,13.775244915704604,3.392698717437976,632.3013698630137,260.8201335267621
1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5,gray,256,256,4.8125,77,4.574602803818933,1.0401269993884905,69.14285714285714,30.52472461163172
20468e8779c43e089dc0ff30f25e6cf3872d5aa6a0fdad6f8aca382da43e8582,gray,256,256,1.25,20,4.528786288345342,1.4066585276391839,70.65,42.28743903335835
20b20ab049372d184c705acebe7af026d3580f5fd5a72ed796e3622e1685af2f,gray,1272,603,1.3617447354422854,255,6.49780349461577,1.5225690801680947,139.92549019607844,66.01317706585812
20c37b1ad2f510ed7396969e855fe93d0d05611738f6e706e8ca1d1aed3ded45,gray,640,512,0.3,24,19.963536880333457,4.057951731059318,1303.7916666666667,495.7113557947699
20e209f6ffa120a72712e1b4c1d3e24d1339227e2936abd4bbd49a636fada423,gray,640,512,0.3875,31,19.483384128314107,6.506373731691057,1325.5483870967741,759.8074815037105
212b858a66f0d23768b8e3e1357704fc2f4cf4bbe7eed8cd59b5d01031d553e6,gray,696,520,1.1317418213969939,100,12.220371103290228,3.2695018394104087,502.74,223.07996862112026
21408476af0506331e8b5d49b385833e5ef1fbb90815fbf9af9d19b4bb145f76,gray,256,256,0.5,8,6.264200204156087,2.183148544455896,138.25,84.30265416936764
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,gray,320,256,0.05,1,8.156394191823509,0.0,209.0,0.0
2227fd9b01d67c2bcdb407d3205214e6dfeff9fd0725828e3b3651959942ff4a,gray,256,256,3.75,60,4.923124174252149,1.4074703040913454,82.36666666666666,51.65364351997726
2246874c8b5ba218d01ad8153a201ad4660195f3e4c65da6b9d4ccaf82cb7edf,color,320,256,4.15,83,7.734358360878585,2.5844963814700894,208.9156626506024,128.5057032928024
2255d5aba044256bb92f6b7cbed0fca46d972c7b6b1a59dcbe7f682c5777d074,color,320,256,0.75,15,13.17561486026901,4.393058624834823,606.0,332.3359745799422
2349e95ece2857c89db7e4a8be8c88af0b45f3c4262608120cb3bd6ef51fd241,gray,256,256,0.5625,9,7.0243685458378895,1.6275322656082047,163.33333333333334,61.24812922313084
237802ac5005f9cf782367156c46c383efd9e05088e5768ca883cbbe24abadb1,gray,256,256,0.5,8,6.353841717250898,0.5029857416751037,127.625,19.678271646666534
23830d0e51245fc0c9e410efa4c17d2a7d83a0104a3777130119ab892de47a4e,gray,256,256,2.5,40,8.103919390997941,2.120826469427478,220.45,104.23266042848566
243443ae303cc09cfbea85bfd22b0c4f026342f3dfc3aa1076f27867910d025b,gray,256,256,3.875,62,5.532800474096319,1.7038396376241849,105.29032258064517,67.12635824222616
245b995878370ef4ea977568b2b67f93d4ecaa9308761b9d3e148e0803780183,gray,256,256,3.375,54,11.522348232629108,2.9336569438646802,444.1296296296296,233.76729853173606
24a20f2a529cede5695df2422a3986505b5826bb10b10781d6db2074cf3de7b3,color,320,256,1.7,34,6.511285956223626,1.8847077949811666,144.35294117647058,75.55087197415635
27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47,gray,256,256,2.4375,39,6.290635387442253,0.9668918694119646,127.25641025641026,40.54103204682181
2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,gray,256,256,1.0,16,7.000589222991403,1.5294162435254024,161.3125,69.96223869881524
2869fad54664677e81bacbf00c2256e89a7b90b69d9688c9342e2c736ff5421c,gray,360,360,0.6953086419753086,22,17.181908134648435,9.462892902952785,1208.7727272727273,1060.9049281292484
28d33efef218392e79e385906deb88055d94b65ad217de78c07e85476f80f45a,gray,360,360,1.2325925925925927,39,16.306277733730244,8.310059352813846,1052.2820512820513,814.4400923559804
295ac4ecf2ee0211c065cf5dbb93b1eb8e61347153447209cd110e9c3e355e81,gray,360,360,0.5688888888888889,18,23.49662802632884,5.745876247000335,1838.1666666666667,828.1307096239229
29780b28e6a75fac7b96f164a1580666513199794f1b19a5df8587fe0cb59b67,gray,256,256,1.75,28,6.585486427194916,2.1085684020503703,150.21428571428572,89.11203107118956
29dd28df98ee51b4ab1a87f5509538ecc3e4697fc57c40c6165658f61b0d8e3a,gray,256,256,3.5,56,9.392478607975159,2.219634213842626,292.625,124.51442293106909
29ea4f6eb4545f43868a9b40a60000426bf8dfd9d062546656a37bd2a2aaf9ec,gray,640,512,0.1625,13,21.992696958969837,4.79553575191893,1591.7692307692307,650.9028231672534
2a1a294e21d76efd0399e4eb321b45f44f7510911acd92c988480195c5b4c812,gray,1024,1024,0.22265625,57,8.80541671242566,3.1133124004554675,274.03508771929825,166.88623763723479
2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365,gray,360,360,0.6953086419753086,22,16.389221374384167,10.24424437473539,1173.5454545454545,1051.5774612575117
2ab91a4408860ae8339689ed9f87aa9359de1bdd4ca5c2eab7fff7724dbd6707,gray,256,256,3.4375,55,4.780581884777376,1.0461907994776038,75.23636363636363,31.256105519264633
2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2,gray,696,520,0.20371352785145888,18,13.65352819969231,3.0852206612973134,615.5555555555555,214.4261650240324
2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5,gray,256,256,0.5625,9,6.727016094992673,1.7185803245667783,151.44444444444446,67.86933706454077
2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2,gray,256,256,0.6875,11,6.941244913459235,1.6838980455846608,160.27272727272728,72.35906792340406
2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177,gray,256,256,1.4375,23,11.060782250824813,3.1720922262801308,415.95652173913044,213.69675350240328
2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea,color,320,256,1.45,29,11.51932218500919,5.859189109481818,524.7241379310345,613.4841085849949
2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25,gray,696,520,0.2716180371352785,24,13.114987424481376,2.4921581777337525,559.875,184.8139407845992
2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2,gray,360,360,0.6320987654320988,20,24.416468794987495,5.948006495150452,1984.05,709.3780004341833
2cfa61bef6542dd359717e9131ce6f076c415a3bd7f48cb093b0d7f3b2ca785d,gray,696,520,1.2109637488947833,107,14.132367663141409,3.1083142230141805,657.803738317757,250.2640638770736
2cfa857e63be1b418c91ad5ea1f8d136fd1b80fc856e1d4277274c3dea28011c,gray,256,256,0.6875,11,6.031285052040391,1.7424557334588122,123.81818181818181,62.60673530687512
2d53d7ec0c579fffd6710c956288537d46c719a93c6a04ac0d6550f75a6a6493,gray,696,520,0.07922192749778957,7,22.990799210919988,3.7301666694810147,1704.2857142857142,550.4239182629317
2dd3356f2dcf470aec4003800744dfec6490e75d88011e1d835f4f3d60f88e7a,color,320,256,5.85,117,8.351272058991782,2.350383030750416,236.46153846153845,126.60906507164839
2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063,gray,256,256,1.0,16,5.342345668894393,1.4616627637756072,96.375,50.97533104355478
2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af,gray,696,520,0.28293545534924847,25,22.198334858995576,5.763845748581835,1652.44,658.6958679087033
2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990,gray,256,256,2.5625,41,6.293505433774956,1.1326801163706086,128.46341463414635,43.439387298028024
2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7,color,320,256,1.15,23,15.692517240184952,6.314888061176404,898.9130434782609,640.4085593379791
2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d,gray,256,256,3.25,52,11.927611115755779,3.0429987812540653,476.03846153846155,216.73814061588962
30311520606ec99b6a810ae1a9a753df991777d374212423bb075c408a98ed74,gray,256,256,2.875,46,5.129507745371197,1.1054209356958933,86.5,33.89674218025653
305a8baaf726d7c9e695bff31d3a6a61445999a4732f0a3e6174dc9dcbe43931,gray,256,256,0.75,12,6.374077524802392,1.4687714511387375,134.41666666666666,63.14593987123972
308084bdd358e0bd3dc7f2b409d6f34cc119bce30216f44667fc2be43ff31722,gray,256,256,3.75,60,5.023617827878184,1.599069150486972,87.31666666666666,60.42667503309739
309ba76b12ecb5ce28b99f3445b2b5dc54c0564c3c0e24c17e4c89a94a5d0535,gray,256,256,0.5625,9,7.448045847247863,1.3235018096372717,179.77777777777777,59.149110593064854
30f65741053db713b3f328d31d3234b6fedbe31df65c1a8ea29be28146cab789,gray,256,256,1.75,28,10.545578051957081,2.66240100440237,371.64285714285717,164.8478116943266
317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b,gray,256,256,2.5625,41,6.329716715707222,0.9626986624901616,128.78048780487805,40.21922377094884
319b6cb8b0d24b38db5e3c6fbb13b062e2766d9af5ff9bccb8f439ac0d870e52,gray,256,256,2.9375,47,4.986060887699092,0.883218001898266,80.55319148936171,27.999854490988398
33618678c167c5e07be02c49d0c43bcd90493ba5d83110a631409a4d3ccc1e51,gray,360,360,0.6004938271604938,19,21.960801565203997,5.6222216364713935,1614.421052631579,653.4611747649648
337b6eed0726f07531cd467cd62b6676c31a8c9e716bdbc49433986c022252cf,color,320,256,2.55,51,9.007289110709841,3.8200313392649377,300.72549019607845,256.33794165250305
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,color,320,256,1.15,23,16.07202470783232,5.148608756156927,894.7826086956521,512.1565620446238
33d0a9b24c25852ce35274b4b1777484ccd21f44dbe35491cc926e5948c1ce3e,gray,256,256,0.875,14,7.964792868710378,2.044551039263656,212.42857142857142,99.09931114487
3441821ebea04face181c9e2f4d0d09727c764827ac51b9e7fbadbebabeab225,gray,360,360,0.8849382716049383,28,19.184587789318677,8.051020552278917,1359.892857142857,885.405489805406
3477024fd843e46097840360f9cdee24b76bf5c593ed27a9aee7a5728a06aa51,gray,696,520,0.26030061892130857,23,24.20501022940987,5.437161479153296,1933.4782608695652,733.0547680805788
34c9f4eb2af8b8f46b1d88b74bde16f4614cd08948c2f1d817eb629afc512e7a,gray,256,256,0.8125,13,7.079642506598609,1.618691317648374,165.69230769230768,66.21106648773895
351771edfc5db5665ded8aa4940257276b6526663c76e3b60b92a52584d8943c,gray,696,520,1.1996463306808134,106,13.390038820628298,3.003863036364028,591.6132075471698,232.45062655932946
353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606,color,320,256,2.5,50,9.740644599023566,2.8693461495417747,323.94,167.79087102700194
356d9903d16074f152fe8f2f0ef555d9959c53264228eae7373cad5cf35d4e85,gray,256,256,3.375,54,4.937234680907915,0.8537753343275544,78.87037037037037,27.058267919912925
3582166ee20755856adf4882a8bfacb616fce4247911605a109c4862de421bcd,gray,256,256,2.75,44,5.257291149142789,1.0079751213602117,90.02272727272727,35.74244270812785
358e47eaa1e9222252793fe0fb8c77028d4e0d4360b95a07c9fe6df6a2066556,gray,256,256,3.25,52,9.536324397374091,2.76123115903966,309.65384615384613,182.39706102298493
3594684b9ea0e16196f498815508f8d364d55fea2933a2e782122b6f00375d04,gray,1024,1024,0.21484375,55,8.293894089782361,3.0781553991560036,245.87272727272727,170.83740856524742
35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c,gray,256,256,3.1875,51,10.112608540044327,3.694574136387169,364.15686274509807,231.8085224497877
371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465,gray,256,256,0.875,14,6.153749658668602,1.7613616251009545,128.71428571428572,66.6552201057572
37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288,gray,256,256,2.375,38,11.522877404467534,3.4489331092592095,454.5,230.0817646425997
3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff,gray,256,256,3.5,56,4.581839912189125,1.2007938582111333,70.48214285714286,36.45152900547156
3874755f6222e83006fdad4d664ec0d9697c13af4fbe24b2f9a059bb13075186,gray,256,256,0.9375,15,6.229322248317407,2.0978098606159725,135.73333333333332,96.67986116847477
3934a094e8537841e973342c7f8880606f7a2712b14930340d6f6c2afe178c25,color,320,256,3.25,65,7.757543804692277,2.400943228237138,207.16923076923078,125.53106501589026
3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca,gray,360,360,0.6953086419753086,22,20.452015817888153,8.706568526006485,1552.2272727272727,1014.3248059588561
